20	1.13E-43
20.125	1.07E-43
20.25	1.01E-43
20.375	9.55E-44
20.5	9.04E-44
20.625	8.56E-44
20.75	8.10E-44
20.875	7.67E-44
21	7.26E-44
21.125	6.87E-44
21.25	6.51E-44
21.375	6.17E-44
21.5	5.84E-44
21.625	5.53E-44
21.75	5.24E-44
21.875	4.97E-44
22	4.71E-44
22.125	4.46E-44
22.25	4.23E-44
22.375	4.01E-44
22.5	3.80E-44
22.625	3.61E-44
22.75	3.42E-44
22.875	3.25E-44
23	3.08E-44
23.125	2.92E-44
23.25	2.77E-44
23.375	2.64E-44
23.5	2.50E-44
23.625	2.38E-44
23.75	2.26E-44
23.875	2.15E-44
24	2.05E-44
24.125	1.95E-44
24.25	1.85E-44
24.375	1.76E-44
24.5	1.68E-44
24.625	1.59E-44
24.75	1.52E-44
24.875	1.44E-44
25	1.37E-44
25.125	1.31E-44
25.25	1.25E-44
25.375	1.19E-44
25.5	1.13E-44
25.625	1.08E-44
25.75	1.03E-44
25.875	9.81E-45
26	9.36E-45
26.125	8.93E-45
26.25	8.52E-45
26.375	8.13E-45
26.5	7.77E-45
26.625	7.42E-45
26.75	7.09E-45
26.875	6.78E-45
27	6.48E-45
27.125	6.21E-45
27.25	5.94E-45
27.375	5.69E-45
27.5	5.45E-45
27.625	5.22E-45
27.75	5.01E-45
27.875	4.80E-45
28	4.61E-45
28.125	4.42E-45
28.25	4.24E-45
28.375	4.08E-45
28.5	3.92E-45
28.625	3.76E-45
28.75	3.62E-45
28.875	3.48E-45
29	3.35E-45
29.125	3.22E-45
29.25	3.10E-45
29.375	2.99E-45
29.5	2.88E-45
29.625	2.78E-45
29.75	2.68E-45
29.875	2.58E-45
30	2.49E-45
30.125	2.41E-45
30.25	2.33E-45
30.375	2.25E-45
30.5	2.17E-45
30.625	2.10E-45
30.75	2.03E-45
30.875	1.97E-45
31	1.91E-45
31.125	1.85E-45
31.25	1.79E-45
31.375	1.73E-45
31.5	1.68E-45
31.625	1.63E-45
31.75	1.58E-45
31.875	1.54E-45
32	1.50E-45
32.125	1.46E-45
32.25	1.42E-45
32.375	1.42E-45
32.5	1.40E-45
32.625	1.39E-45
32.75	1.39E-45
32.875	1.40E-45
33	1.42E-45
33.125	1.48E-45
33.25	1.59E-45
33.375	1.85E-45
33.5	2.26E-45
33.625	2.99E-45
33.75	4.34E-45
33.875	6.96E-45
34	1.24E-44
34.125	2.45E-44
34.25	5.46E-44
34.375	1.40E-43
34.5	4.45E-43
34.625	3.98E-42
34.75	4.08E-42
34.875	4.67E-43
35	2.10E-43
35.125	2.68E-43
35.25	1.95E-42
35.375	1.45E-42
35.5	1.95E-43
35.625	7.28E-44
35.75	3.78E-44
35.875	2.31E-44
36	1.55E-44
36.125	9.74E-45
36.25	6.35E-45
36.375	4.35E-45
